ferrGene	lncRNA	cor	pvalue	Regulation
CISD1	AC024896.1	0.482833921316438	9.61605145642341e-20	postive
HELLS	AC024896.1	0.48430250800897	7.17985907964897e-20	postive
ISCU	AC024896.1	0.590687097437363	6.43403602146994e-31	postive
HMGB1	AC024896.1	0.422017848047927	5.43071300385811e-15	postive
NOX1	AC024896.1	0.483259795853132	8.83619948332742e-20	postive
CARS1	AC024896.1	0.430246875357692	1.40007686878417e-15	postive
MAP1LC3A	AC024896.1	0.425905378024854	2.87568482541182e-15	postive
CDKN2A	AC024896.1	0.460918692445297	6.3919761602421e-18	postive
SOCS1	AC024896.1	0.460638529535875	6.73129675098338e-18	postive
MYB	AC024896.1	0.423114943359915	4.54249686800121e-15	postive
ZEB1	AC105206.2	0.486604328009183	4.52912099689704e-20	postive
ATM	AC105206.2	0.50432094432645	1.15944412772996e-21	postive
GPX4	AL035461.2	0.50937549856521	3.91627320689734e-22	postive
CISD1	AL035461.2	0.454674513010713	2.00185458758797e-17	postive
ATF4	AL035461.2	0.547244759291657	6.29602724911378e-26	postive
HELLS	AL035461.2	0.434425352799201	6.9347992834418e-16	postive
FH	AL035461.2	0.438653163858456	3.37288505403698e-16	postive
ISCU	AL035461.2	0.460869769953475	6.44999326960736e-18	postive
SLC2A8	AL035461.2	0.430130947397205	1.42743780147248e-15	postive
STMN1	AL035461.2	0.510831860643813	2.85492072373714e-22	postive
NOX1	AL035461.2	0.532869645964557	1.97528468102789e-24	postive
PHKG2	AL035461.2	0.679377150521979	7.56950696902609e-44	postive
MAP1LC3A	AL035461.2	0.445222470622996	1.07861967004025e-16	postive
PEBP1	AL035461.2	0.495787247340937	6.95862929888381e-21	postive
SOCS1	AL035461.2	0.447207918677588	7.60511111095207e-17	postive
ANO6	AL035461.2	-0.4110460407501	3.12739156232094e-14	negative
EGLN2	AL035461.2	0.511697131653849	2.36439406034436e-22	postive
TAZ	AL035461.2	0.567475005559799	3.68764526951422e-28	postive
SLC2A6	LINC00205	0.408358381598411	4.75589568748401e-14	postive
MYB	LINC00205	0.434376423920645	6.99247881796074e-16	postive
MUC1	AC009812.4	0.461869416588369	5.36107220838261e-18	postive
DDIT3	AC009283.1	0.419469294739979	8.20253114971971e-15	postive
CHMP6	AL136304.1	0.408308622622627	4.79277880875649e-14	postive
DRD4	AL136304.1	0.41298449186855	2.30601938226766e-14	postive
PHKG2	AL136304.1	0.550922098891324	2.53820446205313e-26	postive
PEBP1	AL136304.1	0.459157851540037	8.84052512247116e-18	postive
EGLN2	AL136304.1	0.418938920271979	8.93363168039792e-15	postive
KLHL24	AC092953.2	0.463716872008109	3.80312082820933e-18	postive
CEBPG	AC092953.2	0.401659515239072	1.33022146492855e-13	postive
PIK3CA	AC092953.2	0.476621860747681	3.25833592407912e-19	postive
TUBE1	AL135999.1	0.453002450666673	2.70695948716652e-17	postive
EMC2	AL135999.1	0.413906867239215	1.99342748268177e-14	postive
TAZ	AL135999.1	0.404164046360623	9.08008070696335e-14	postive
CHMP5	LINC02446	0.405288676754873	7.64134224242325e-14	postive
IFNG	LINC02446	0.698797375456513	2.58689026892515e-47	postive
IFNG	AC008105.2	0.400239347370878	1.6494575313925e-13	postive
HIC1	AC009093.2	0.520436873358168	3.41594594635563e-23	postive
NOX4	AC009093.2	0.46585928493497	2.54734418107506e-18	postive
HIC1	AP003071.4	0.485512102583662	5.63834381037318e-20	postive
ZNF419	AC020910.5	0.443258408519289	1.52063359158708e-16	postive
NNMT	AC020910.5	0.417877860467041	1.05928846247493e-14	postive
PHKG2	AC020910.5	0.422601231064268	4.93910315316807e-15	postive
AKR1C3	TIPARP-AS1	0.411491005940532	2.91665051531285e-14	postive
ATF4	TIPARP-AS1	0.412107694934538	2.64739873804632e-14	postive
GPX2	TIPARP-AS1	0.468901482588191	1.43491616581731e-18	postive
PHKG2	TIPARP-AS1	0.480249546620935	1.60251004661986e-19	postive
BID	TIPARP-AS1	0.449790060694937	4.81111310288226e-17	postive
EGLN2	TIPARP-AS1	0.418657160395183	9.34760189083223e-15	postive
TAZ	TIPARP-AS1	0.569516705237315	2.15200571752724e-28	postive
YWHAE	AC090617.5	0.40540424825556	7.50679516925605e-14	postive
GPX4	AC005261.3	0.401579037087469	1.3465721752215e-13	postive
ZNF419	AC005261.3	0.570024372981254	1.88117784705739e-28	postive
NOX1	AC005261.3	0.429003067939307	1.72252589324157e-15	postive
PHKG2	AC005261.3	0.434638100114933	6.68938054828938e-16	postive
TAZ	AC005261.3	0.423874307909874	4.01276536667261e-15	postive
RPL8	AC012676.1	0.424075073025285	3.88314579896059e-15	postive
PHKG2	AC012676.1	0.448307025969452	6.26131549803167e-17	postive
TAZ	AC012676.1	0.434518541532402	6.82623175991137e-16	postive
SRXN1	AC016888.1	0.424985400373113	3.34507017025658e-15	postive
GPX2	AC016888.1	0.454988606312245	1.89118875689223e-17	postive
G6PD	AC016888.1	0.437140572503711	4.37015998105547e-16	postive
PGD	AC016888.1	0.55547424708162	8.11569401628502e-27	postive
ABCC1	AC016888.1	0.493718988937743	1.06632300431978e-20	postive
IDH1	AC016888.1	0.488894848711436	2.85357971751797e-20	postive
CARS1	AC021016.1	0.403388254109787	1.02236681489471e-13	postive
ATF4	AC079907.1	0.421652769971407	5.76241509988296e-15	postive
HELLS	AC079907.1	0.415285774431414	1.60200096472091e-14	postive
TUBE1	AC079907.1	0.577862114017465	2.28886969634175e-29	postive
TAZ	AC079907.1	0.464193213987128	3.4797419896149e-18	postive
GPX4	ATP2A1-AS1	0.501578234957755	2.07380716169034e-21	postive
HSPB1	ATP2A1-AS1	0.403941909506071	9.3940864686469e-14	postive
RPL8	ATP2A1-AS1	0.446644432693438	8.39997078451878e-17	postive
SLC2A8	ATP2A1-AS1	0.425683630794285	2.98254448641778e-15	postive
NOX1	ATP2A1-AS1	0.467563929637496	1.8480956199208e-18	postive
HRAS	ATP2A1-AS1	0.421904198246203	5.53191528680743e-15	postive
PHKG2	ATP2A1-AS1	0.703335645191879	3.64908938327329e-48	postive
PEBP1	ATP2A1-AS1	0.426827066190971	2.47032643752567e-15	postive
EGLN2	ATP2A1-AS1	0.620991783477694	7.14899388447576e-35	postive
TAZ	ATP2A1-AS1	0.565959547710476	5.48679300816381e-28	postive
LONP1	ATP2A1-AS1	0.42378770491068	4.06997863447121e-15	postive
ZEB1	AP001434.1	0.441399675999937	2.10037467634721e-16	postive
GPX4	Z69706.1	0.441204087746284	2.1727377259398e-16	postive
HIF1A	Z69706.1	-0.407327474978153	5.57992963497364e-14	negative
PHKG2	Z69706.1	0.543687607020871	1.50007029132871e-25	postive
MAP1LC3A	Z69706.1	0.40194744866443	1.27329671438842e-13	postive
PEBP1	Z69706.1	0.406077459081512	6.76790649042988e-14	postive
MYB	Z69706.1	0.482663284428319	9.94717294766025e-20	postive
EGLN2	Z69706.1	0.491992382493834	1.51940428266186e-20	postive
TAZ	Z69706.1	0.441320786223079	2.12927301559204e-16	postive
NNMT	AC015878.1	0.464779559004755	3.11859337165027e-18	postive
PLIN4	AC015878.1	0.838533954658597	2.80969275676818e-84	postive
GOT1	AC015878.1	0.416258207518084	1.37229757469138e-14	postive
WIPI1	AC015878.1	0.462538502880341	4.7353570841011e-18	postive
ZEB1	AC015878.1	0.409285264682133	4.11750274843946e-14	postive
PRKAA2	AC015878.1	0.852654993002259	5.74777466142818e-90	postive
HELLS	LINC01560	0.463816370907535	3.73322126477676e-18	postive
KLHL24	LINC01560	0.582694793205574	6.06981959336211e-30	postive
TUBE1	LINC01560	0.431370821121866	1.1600946923429e-15	postive
ELAVL1	LINC01560	0.406540522860135	6.30147657929522e-14	postive
GABPB1	LINC01560	0.476260045158844	3.49569896676316e-19	postive
PIK3CA	LINC01560	0.448048620780729	6.55458574866725e-17	postive
SIRT1	LINC01560	0.430811476140973	1.27400063627749e-15	postive
PHKG2	AL355001.2	0.494943902679224	8.28436721483126e-21	postive
TAZ	AL355001.2	0.434095027933228	7.33344759311566e-16	postive
DNAJB6	AC021078.1	0.461761775662816	5.469048145058e-18	postive
EGLN2	PRR34-AS1	0.491453574743042	1.69623335178569e-20	postive
HELLS	AC010834.3	0.458569478413702	9.84824392085124e-18	postive
KLHL24	AC010834.3	0.423804921991097	4.05854108476629e-15	postive
SETD1B	AC010834.3	0.418269492953304	9.94801966758869e-15	postive
SP1	AC010834.3	0.536138887099975	9.15275011642832e-25	postive
MAPK8	AC010834.3	0.435174263352867	6.10803138207942e-16	postive
ACVR1B	AC010834.3	0.437439596682825	4.15243171813013e-16	postive
ATM	AC010834.3	0.505397514777376	9.2152494616649e-22	postive
SIRT1	AC010834.3	0.522588207661055	2.10349951167946e-23	postive
GPX4	DLG5-AS1	0.580740615791042	1.04094246039258e-29	postive
MUC1	DLG5-AS1	0.602286544598791	2.2118110551396e-32	postive
CISD1	DLG5-AS1	0.46282299628073	4.49158102037973e-18	postive
ATF4	DLG5-AS1	0.406949261926278	5.9160052678706e-14	postive
AIFM2	DLG5-AS1	0.421821937824976	5.60631630111076e-15	postive
TRIB3	DLG5-AS1	0.516483328933321	8.25266868014396e-23	postive
PHKG2	DLG5-AS1	0.660687765404828	9.3584033098898e-41	postive
EGLN2	DLG5-AS1	0.483316340414396	8.73745078559997e-20	postive
TAZ	DLG5-AS1	0.489660398293263	2.44342981901108e-20	postive
LONP1	DLG5-AS1	0.44098601706905	2.25630400210726e-16	postive
PLIN4	AL137782.1	0.412678840704359	2.41982322221909e-14	postive
PRKAA2	AL137782.1	0.49939859552504	3.27966108129615e-21	postive
CHMP6	LINC02361	0.402695503870089	1.13630837907013e-13	postive
PHKG2	TFAP2A-AS1	0.456143584130607	1.53355001314172e-17	postive
TAZ	TFAP2A-AS1	0.425302165505601	3.17554679475519e-15	postive
OTUB1	AP003068.1	0.569689064888828	2.05599761547275e-28	postive
HRAS	AP003068.1	0.448051749536968	6.55095548683118e-17	postive
SLC40A1	AC145098.1	0.462147404281598	5.09181282823367e-18	postive
ENPP2	AC145098.1	0.541181068256321	2.74861215403922e-25	postive
ALOX5	AC145098.1	0.630427387892364	3.41193685713807e-36	postive
CYBB	AC145098.1	0.696924880696974	5.74234242130631e-47	postive
ZEB1	AC145098.1	0.489348378063858	2.60307659533198e-20	postive
TLR4	AC145098.1	0.635272015501392	6.86677136653051e-37	postive
PRKAA1	AC093297.2	0.403764419247172	9.6525922376764e-14	postive
TAZ	CNNM3-DT	0.415953784211877	1.44050044544708e-14	postive
KLHL24	FLJ37453	0.454907186749158	1.91928500385112e-17	postive
STMN1	FLJ37453	0.428965144266568	1.73342266056376e-15	postive
PHKG2	FLJ37453	0.407909323228844	5.09906430498119e-14	postive
ATG4D	FLJ37453	0.40544424584588	7.46077242805996e-14	postive
GABARAPL1	FLJ37453	0.414982464355841	1.68105941844412e-14	postive
BID	FLJ37453	0.415898373388511	1.45326679435702e-14	postive
DRD4	ITGB2-AS1	0.424892627476688	3.39637669990385e-15	postive
MYB	ITGB2-AS1	0.618545829726748	1.54685000172066e-34	postive
GPX4	DNAJC9-AS1	0.494162943561683	9.73208423983453e-21	postive
CISD1	DNAJC9-AS1	0.521846803752264	2.48701779613815e-23	postive
ATF4	DNAJC9-AS1	0.550661364573905	2.70807938387353e-26	postive
HELLS	DNAJC9-AS1	0.475856415886175	3.78058230151144e-19	postive
CISD2	DNAJC9-AS1	0.41357138352733	2.1019994676761e-14	postive
ISCU	DNAJC9-AS1	0.487169125121315	4.04281494747397e-20	postive
ZNF419	DNAJC9-AS1	0.409354558504282	4.07329857033981e-14	postive
ACSF2	DNAJC9-AS1	0.415690801057784	1.50208255777343e-14	postive
HMGB1	DNAJC9-AS1	0.479744596734732	1.76977970782487e-19	postive
STMN1	DNAJC9-AS1	0.545471374311697	9.71852215231281e-26	postive
NOX1	DNAJC9-AS1	0.502365589454759	1.75594217663289e-21	postive
PHKG2	DNAJC9-AS1	0.580008125923025	1.2729935661679e-29	postive
TAZ	DNAJC9-AS1	0.554336266775792	1.08101587599761e-26	postive
SQSTM1	CNN3-DT	0.419354388754368	8.35577762398231e-15	postive
CISD1	CNN3-DT	0.552325294916252	1.78932503730105e-26	postive
FADS2	CNN3-DT	0.431509328805803	1.13346831840369e-15	postive
ISCU	CNN3-DT	0.493857267206243	1.03641803507434e-20	postive
CARS1	CNN3-DT	0.473097651349887	6.44040541072759e-19	postive
MAP1LC3A	CNN3-DT	0.487230466516568	3.99319695818878e-20	postive
SOCS1	CNN3-DT	0.43105893811291	1.22231516550703e-15	postive
MIOX	CNN3-DT	0.479730813065484	1.77457851928436e-19	postive
HSPB1	FOXN3-AS1	0.607163371137658	5.14403505856964e-33	postive
RPL8	FOXN3-AS1	0.451101780821655	3.80695115624122e-17	postive
EGLN2	FOXN3-AS1	0.645931802231014	1.82063628808805e-38	postive
SLC7A11	AL136018.1	0.431048882893582	1.22437467239395e-15	postive
NQO1	AL136018.1	0.421907260001136	5.52916481268934e-15	postive
TXNRD1	AL136018.1	0.415220764481349	1.61863341440112e-14	postive
SRXN1	AL136018.1	0.449418305407233	5.14019794646809e-17	postive
PGD	AL136018.1	0.439967010693486	2.69048682922429e-16	postive
ABCC1	AL136018.1	0.416536696864744	1.31268053292549e-14	postive
IDH1	AL136018.1	0.451804416784983	3.35689130134504e-17	postive
HELLS	AC019171.1	0.448936583205394	5.59966039144689e-17	postive
NOS2	AC019171.1	0.578656563285161	1.84295837355013e-29	postive
STMN1	AC019171.1	0.50544551491411	9.12119462592602e-22	postive
CDKN2A	AC019171.1	0.490393554443564	2.10524437014855e-20	postive
NNMT	AC002398.2	0.457859586455093	1.12150623469857e-17	postive
PLIN4	AC002398.2	0.881398416274579	1.21916666849019e-103	postive
GOT1	AC002398.2	0.467999528228517	1.70210771846152e-18	postive
WIPI1	AC002398.2	0.466674323098304	2.18550252538667e-18	postive
ZEB1	AC002398.2	0.422094856276291	5.3631722540465e-15	postive
PRKAA2	AC002398.2	0.781322449672255	7.69303999694544e-66	postive
AKR1C1	AC004990.1	0.434188557448374	7.21834700163395e-16	postive
AKR1C2	AC004990.1	0.474590527275534	4.83034093118188e-19	postive
AKR1C3	AC004990.1	0.465212832626471	2.87564369611495e-18	postive
GCLC	AC004990.1	0.449296892238774	5.25238673784727e-17	postive
NFE2L2	AC004990.1	0.421189999537298	6.21151212480031e-15	postive
TXNRD1	AC004990.1	0.430684507097504	1.30134519682282e-15	postive
GPX2	AC004990.1	0.540612068279516	3.15144993941844e-25	postive
MAFG	AC004990.1	0.473061161970459	6.4857361603775e-19	postive
ALOX12	AC004990.1	0.4389346710679	3.21368325581782e-16	postive
PRDX1	AC004990.1	0.461423710005822	5.82224466799607e-18	postive
G6PD	AC004990.1	0.420595174716063	6.83938790959355e-15	postive
PGD	AC004990.1	0.5250029202892	1.21563347725184e-23	postive
BID	AC004990.1	0.428295516528461	1.93734081407149e-15	postive
ABCC1	AC004990.1	0.550240664440131	3.00611445423596e-26	postive
IDH1	AC004990.1	0.513452237462241	1.61038015666885e-22	postive
GCLC	PTCSC2	0.437446074107865	4.14783503673918e-16	postive
NFE2L2	PTCSC2	0.469416841357864	1.30123040956056e-18	postive
GPX2	PTCSC2	0.417764507021107	1.07870527477147e-14	postive
KEAP1	PTCSC2	0.463996217779343	3.61006417358557e-18	postive
ATG4D	PTCSC2	0.409772120442714	3.81659123831114e-14	postive
YWHAE	UBA6-AS1	0.412781876864912	2.38085846767089e-14	postive
ATG5	UBA6-AS1	0.422869903787164	4.72762343942612e-15	postive
CS	SNHG4	0.411647212682769	2.84601733098994e-14	postive
GCLC	SUV39H2-DT	0.42573719036637	2.95638321962039e-15	postive
FANCD2	AC012073.1	0.587791707362871	1.46119755595001e-30	postive
HELLS	AC012073.1	0.562642403479726	1.30006544856322e-27	postive
FH	AC012073.1	0.457116793623121	1.28445820131004e-17	postive
HMGB1	AC012073.1	0.448133513218811	6.45678246979738e-17	postive
ELAVL1	AC012073.1	0.539588364762426	4.02799962032667e-25	postive
STMN1	AC012073.1	0.493107690719139	1.20902483961072e-20	postive
RRM2	AC012073.1	0.484914215749529	6.35456862516608e-20	postive
GABPB1	AC012073.1	0.412774692755017	2.38355521755752e-14	postive
AURKA	AC012073.1	0.466847618289572	2.11534541815455e-18	postive
YY1AP1	AC012073.1	0.411101814737386	3.10018100564686e-14	postive
TMBIM4	AC026124.2	0.419699967631982	7.90315359006775e-15	postive
GCLC	AC022211.2	0.405972075737403	6.87868318965332e-14	postive
NFE2L2	AC022211.2	0.412638712914148	2.43516647286346e-14	postive
TUBE1	AC022211.2	0.411213165182943	3.04654755224383e-14	postive
ELAVL1	AC022211.2	0.425742531788356	2.95378655646131e-15	postive
YY1AP1	AC022211.2	0.40488846458523	8.12574398800595e-14	postive
GPX4	SNHG25	0.402486967468268	1.17297648011572e-13	postive
ATF4	SNHG25	0.432424354346286	9.72019304159458e-16	postive
MTOR	SNHG25	-0.413601620949059	2.09198106671583e-14	negative
PRDX6	SNHG25	0.451260483965041	3.70038471548682e-17	postive
RPL8	SNHG25	0.666598982938558	1.04095150263949e-41	postive
SLC2A8	SNHG25	0.500296072513139	2.71667311400562e-21	postive
CAPG	SNHG25	0.437040890675261	4.44519974010149e-16	postive
NOX1	SNHG25	0.443448169211207	1.47114560069658e-16	postive
HRAS	SNHG25	0.504321536218298	1.15929799390344e-21	postive
NCOA4	SNHG25	-0.412714130766228	2.40640795632709e-14	negative
PHKG2	SNHG25	0.584046099122699	4.17125196377727e-30	postive
ANO6	SNHG25	-0.437096793987212	4.40296188750249e-16	negative
EGLN2	SNHG25	0.708890273427702	3.15381782688667e-49	postive
TAZ	SNHG25	0.500063093769205	2.85294292403473e-21	postive
LONP1	SNHG25	0.405286779989886	7.64356999392084e-14	postive
HSPB1	AL118558.3	0.448498145939045	6.05273217872636e-17	postive
ZNF419	AL118558.3	0.403020260918273	1.08142594250558e-13	postive
RPL8	AL118558.3	0.400897982915157	1.49304246745989e-13	postive
PHKG2	AL118558.3	0.463514628264522	3.94918643389995e-18	postive
EGLN2	AL118558.3	0.562551222087008	1.33107969642805e-27	postive
TAZ	AL118558.3	0.504062063629881	1.22512989830444e-21	postive
NGB	AL355601.1	0.529218014739524	4.61866035043113e-24	postive
PHKG2	WAC-AS1	0.413061414169479	2.27821417466251e-14	postive
TAZ	WAC-AS1	0.464386768713419	3.35620188441746e-18	postive
ATF4	GS1-124K5.4	0.414215789956101	1.89831820208511e-14	postive
GPX2	GS1-124K5.4	0.402657070520754	1.14298099131392e-13	postive
ASNS	GS1-124K5.4	0.429835480936593	1.49956507616558e-15	postive
DDIT3	GS1-124K5.4	0.416189524296585	1.38740359368527e-14	postive
TRIB3	GS1-124K5.4	0.48815042960501	3.31709622868097e-20	postive
PHKG2	GS1-124K5.4	0.451548657329368	3.51431624437326e-17	postive
TAZ	GS1-124K5.4	0.569730098551216	2.03377146176772e-28	postive
ENPP2	AL590764.1	0.441056886297298	2.22880634522526e-16	postive
ALOX5	AL590764.1	0.463975990990226	3.62371352552481e-18	postive
CYBB	AL590764.1	0.51051678707494	3.05737856605166e-22	postive
IFNG	AL590764.1	0.603248709306754	1.66201857990619e-32	postive
ATF4	JPX	0.420405984352928	7.05181972470522e-15	postive
HELLS	JPX	0.422723664241991	4.84160759416892e-15	postive
HMGB1	JPX	0.546589936326095	7.39287199349388e-26	postive
NOX1	JPX	0.41819768879982	1.00633024907438e-14	postive
TAZ	JPX	0.49317365969632	1.19276268148104e-20	postive
TF	AC093904.4	0.407685824167889	5.27877609572978e-14	postive
TP53	AC104794.3	0.406489907431407	6.35088796566641e-14	postive
HELLS	AC104794.3	0.566526763995275	4.72968447992145e-28	postive
FADS2	AC104794.3	0.538960050717533	4.6808409018159e-25	postive
ISCU	AC104794.3	0.490716400707428	1.97134932851178e-20	postive
NOS2	AC104794.3	0.410128237710779	3.61022222596681e-14	postive
STMN1	AC104794.3	0.520456160503042	3.4011818019908e-23	postive
ATG4D	AC104794.3	0.443022392407392	1.584468128226e-16	postive
MAP1LC3A	AC104794.3	0.477473854153506	2.76021107517442e-19	postive
CDKN2A	AC104794.3	0.453904678239466	2.30069097880484e-17	postive
SOCS1	AC104794.3	0.464435275046073	3.32592331722539e-18	postive
MYB	AC104794.3	0.623617288491337	3.09834431387217e-35	postive
MAPK8	AC104794.3	0.472212906076322	7.63251603064122e-19	postive
YY1AP1	AC104794.3	0.412997243113896	2.30138731321076e-14	postive
ZNF419	LINC00662	0.407759588070811	5.218789208046e-14	postive
ATG5	LINC00662	0.409958948244459	3.70692583394174e-14	postive
CISD1	IRF1-AS1	0.516202456506236	8.78253890131998e-23	postive
ISCU	IRF1-AS1	0.618807345257057	1.42478641550138e-34	postive
CARS1	IRF1-AS1	0.462205866512261	5.0369004732461e-18	postive
ATG7	IRF1-AS1	0.40385671633899	9.51730967537479e-14	postive
SOCS1	IRF1-AS1	0.581130359323963	9.35046609225865e-30	postive
IFNG	IRF1-AS1	0.53158688331436	2.66516440112092e-24	postive
PHKG2	AC026401.3	0.40571480049816	7.15662993106769e-14	postive
AKR1C1	AC124067.2	0.464620902747376	3.21250980970813e-18	postive
AKR1C3	AC124067.2	0.508220146595249	5.02702345630164e-22	postive
GCLC	AC124067.2	0.498714120674928	3.78483322058605e-21	postive
AIFM2	AC124067.2	0.426380148328785	2.65935266961385e-15	postive
TXNRD1	AC124067.2	0.405929693219246	6.9237331894108e-14	postive
GPX2	AC124067.2	0.524694052133652	1.3042763513653e-23	postive
SELENOS	AC124067.2	0.412560870442664	2.46520231496963e-14	postive
TUBE1	AC124067.2	0.420441547038709	7.01140107498926e-15	postive
BID	AC124067.2	0.432703283446021	9.27453055233288e-16	postive
